0.000000000000000000e+00,6.923559909453919303e+00,6.884862822231625046e+00,7.306011018025913906e+00,7.828874200727646837e+00,5.916148690465012017e+00,6.683639702739697874e+00,8.025078911913697155e+00,6.705554823288298216e+00,6.796057359133781617e+00,8.242783884105346459e+00,7.140846389837716579e+00,6.609580598825553821e+00,6.405717825733359128e+00,9.179536516905917765e+00,6.970982003124971627e+00,6.095542308577723389e+00,6.441461377746978023e+00,8.513412039260613184e+00,6.889508365580672589e+00,7.330061400382245296e+00,6.504910231850660196e+00,6.899262177105532245e+00,7.162919167940468235e+00,8.023803691208053479e+00,6.258857400525022818e+00,6.155282495779341723e+00,7.450974327904201111e+00,6.802925796729820895e+00,5.600124678714434978e+00,6.963241716092296585e+00,7.134714695647224936e+00,7.764332998024907617e+00,6.782756541317700005e+00,6.340468289858066875e+00,7.827595448072464990e+00,6.040235734452100935e+00,6.958361393224407720e+00,7.484843454958904019e+00,7.615122460069828847e+00,6.615419290490021531e+00,5.668598575129165873e+00,7.158303325037453924e+00,7.460882057012615753e+00,6.222878891057922246e+00,7.169471968909891579e+00,5.051925352350051135e+00,7.606852928751302478e+00,6.404297292375825457e+00,6.352431834378769793e+00,5.654018277964125261e+00
6.923559909453919303e+00,0.000000000000000000e+00,5.669573430717282925e+00,7.263470171878247506e+00,6.238052204878228757e+00,7.307450539480582208e+00,6.383257512192995087e+00,7.427647940768560275e+00,6.818890348821520675e+00,6.301072445911860775e+00,7.378322307974309879e+00,6.954643584061609651e+00,7.186523083527108113e+00,6.565293423154420438e+00,9.154798138802288321e+00,6.210257069135224128e+00,7.770439688269491718e+00,5.412399045460317026e+00,8.714269763193655649e+00,6.619918809357129952e+00,6.922242977089845262e+00,6.004705128733903940e+00,6.804727293514355679e+00,6.697834113772316300e+00,6.871508069236509364e+00,6.447510866693503040e+00,5.930373721252712116e+00,7.837482769496851631e+00,6.788442794555199278e+00,6.360715217922341402e+00,7.478558439092021892e+00,6.824940163698322237e+00,8.649630153304171287e+00,7.347474391845446817e+00,5.542994131443945705e+00,7.415158421685089429e+00,6.732030830950299638e+00,6.737132206841008220e+00,6.805993228700557118e+00,6.586649100165987036e+00,5.163576717944997618e+00,6.075511500540572207e+00,5.265928992014621279e+00,6.848522653415248129e+00,7.048756505993218013e+00,6.573422649485158864e+00,6.204732873897832235e+00,5.881035863033837963e+00,6.595425586116138383e+00,5.937247196648705483e+00,5.772846128617867834e+00
6.884862822231625046e+00,5.669573430717282925e+00,0.000000000000000000e+00,6.665833976612254297e+00,5.225667588964280519e+00,7.531151731673974226e+00,5.660386395925414149e+00,6.340396727460004378e+00,7.144260999116394117e+00,6.801467214257250760e+00,7.449547710997282302e+00,6.460394898221041515e+00,7.703612917532872473e+00,6.574804261935055294e+00,8.548330953404272847e+00,5.913743502226878057e+00,7.313745159277218910e+00,6.299272897880063837e+00,8.528464994650102327e+00,6.837980032895867311e+00,6.041277536389836555e+00,6.126387509863789660e+00,6.313834506793581269e+00,6.907308353863251149e+00,6.506108484439791617e+00,6.375707068036598812e+00,6.673605374740500196e+00,7.580039769767315860e+00,5.143752897873113739e+00,6.571615362379838565e+00,7.325242601195748549e+00,6.193231406791541716e+00,8.677020584409758541e+00,6.707375206067702322e+00,5.264552155628532404e+00,7.053685006588045425e+00,6.387387050170460157e+00,6.581734106878837309e+00,5.858893789470827507e+00,8.040266795799334787e+00,5.716298334561697558e+00,6.562279513157843525e+00,5.974057803231580976e+00,6.181028364929452401e+00,6.597883465712924611e+00,4.527244163131387999e+00,6.346211398487728417e+00,5.453853545651959678e+00,5.283016064559177494e+00,5.773113623256501903e+00,6.484405752430524750e+00
7.306011018025913906e+00,7.263470171878247506e+00,6.665833976612254297e+00,0.000000000000000000e+00,7.457996073617682242e+00,7.108444223169263054e+00,7.799266569672103522e+00,8.605933528755111084e+00,7.942136745587556668e+00,7.915375643667784900e+00,7.958755618795822606e+00,7.146150015036899283e+00,7.676381131575293004e+00,6.284682856775335225e+00,1.044117688242906183e+01,6.642044680719939365e+00,8.559532723941602583e+00,7.972332187805169390e+00,9.151661428286448796e+00,7.136280856160974295e+00,6.626112873906587097e+00,6.863898131084651411e+00,7.283508154843230997e+00,6.325888719101814495e+00,9.026055764937142456e+00,7.599316937166337382e+00,6.990867848124005413e+00,8.230790202410275924e+00,8.085222325133706534e+00,6.915005317942183538e+00,8.170123965252972909e+00,6.918674848509665409e+00,8.453401411431979540e+00,6.360004941351014018e+00,7.809456853454330272e+00,8.513026045965471411e+00,6.159719499994634972e+00,7.434525998989792939e+00,8.012704942906816896e+00,8.033451015460128630e+00,7.918465507237762324e+00,7.045709662357336533e+00,6.569445490748098138e+00,8.518944151172854973e+00,6.071046470868209255e+00,7.550110163963604570e+00,6.733648144735062679e+00,7.141251016553165520e+00,6.867622211320205672e+00,7.473516235128016660e+00,7.165935059183071054e+00
7.828874200727646837e+00,6.238052204878228757e+00,5.225667588964280519e+00,7.457996073617682242e+00,0.000000000000000000e+00,7.460696948363833236e+00,6.406329720475357092e+00,6.555458516136654978e+00,7.986348998893197049e+00,7.713026504213217116e+00,7.055964408871373550e+00,7.154765471455848846e+00,8.902833912339870537e+00,7.824656422034397707e+00,8.887447463100370371e+00,7.679323101478227720e+00,7.878766211758107652e+00,6.176056533088578604e+00,9.262042434502683719e+00,6.552723455240782258e+00,5.349277311398198620e+00,7.910466357525324455e+00,6.153195790385235675e+00,7.067660952831421817e+00,6.225297493031434648e+00,6.788618007614139138e+00,7.191606853826343126e+00,8.697168708054485720e+00,5.082568582798449697e+00,7.162884793980282438e+00,8.437407141834732727e+00,6.479202816324706404e+00,9.577598526442837823e+00,7.887285095691500381e+00,4.491681557307188655e+00,5.210259743944692268e+00,7.455978685457868238e+00,6.825557233955152903e+00,6.226193022787698261e+00,8.043121830287129015e+00,6.394366505356227748e+00,7.389784207262306559e+00,6.624679753883487621e+00,4.981265286557309047e+00,7.403952126710264814e+00,4.730283424707262263e+00,7.200112750068599077e+00,6.411138666511456918e+00,5.685496214987248109e+00,6.325558825621383718e+00,7.813240826810977424e+00
5.916148690465012017e+00,7.307450539480582208e+00,7.531151731673974226e+00,7.108444223169263054e+00,7.460696948363833236e+00,0.000000000000000000e+00,7.132931588296779424e+00,8.425346067989668342e+00,7.315338940619672492e+00,7.071800253125569924e+00,8.180177172560524568e+00,6.894767926217195253e+00,7.525027873571648485e+00,7.596918197277119589e+00,9.667348966192555793e+00,7.454225025252640968e+00,6.906159913825271168e+00,5.927477815612713030e+00,1.050083721703671635e+01,8.626125454640201085e+00,8.125514862594133803e+00,6.326266726379565775e+00,5.629529744120533863e+00,6.613441968352366196e+00,8.012139112543549047e+00,7.435219226453807728e+00,5.807459539355756206e+00,7.184974117580803288e+00,8.244662415163645619e+00,6.056328008447367850e+00,6.665896019344594414e+00,7.733228598429850997e+00,7.964756620523546715e+00,7.759641041208747758e+00,6.652753160557772105e+00,7.902019208584637688e+00,6.413013856361460263e+00,6.668301831053512707e+00,8.726198501407210983e+00,7.902045078261234146e+00,7.848617489552112580e+00,6.225800267921739461e+00,6.811592896746434533e+00,7.056309451473829597e+00,6.211441391938428147e+00,7.533172754103403257e+00,6.286836957288888250e+00,7.414921903145605064e+00,7.251234856806319407e+00,6.183591202684420196e+00,6.590336980012565071e+00
6.683639702739697874e+00,6.383257512192995087e+00,5.660386395925414149e+00,7.799266569672103522e+00,6.406329720475357092e+00,7.132931588296779424e+00,0.000000000000000000e+00,5.892902862880333714e+00,6.609501077748537234e+00,6.517656552674348625e+00,6.691970823464672868e+00,6.799744397702411902e+00,7.778917775894591990e+00,6.980655934269272223e+00,7.868978006969654437e+00,6.980657914802344877e+00,8.282971751830903173e+00,7.065345189608148502e+00,8.517304443279767767e+00,7.167810759853915137e+00,6.264087197666544427e+00,5.787161837048075519e+00,5.752241173311984035e+00,6.676778830957917243e+00,5.715515230585067386e+00,6.237999263228330094e+00,6.315704533376976570e+00,7.788594296516899718e+00,6.254597907409957358e+00,6.182917321124340226e+00,6.650352229914908264e+00,6.626332169832086727e+00,8.094503737910146768e+00,7.939547555818553093e+00,4.655804478359873322e+00,6.683338209956513509e+00,6.453675406535596792e+00,5.948451256136770837e+00,6.562068703498415090e+00,7.066052119420535682e+00,6.352759319062278642e+00,6.346330891819492059e+00,6.247119244330902710e+00,7.251320928486093997e+00,6.781389119164409784e+00,5.779494805736537621e+00,5.534684314011347084e+00,6.231535021399810859e+00,6.505319316664945895e+00,5.660430037634060163e+00,6.402250890896810098e+00
8.025078911913697155e+00,7.427647940768560275e+00,6.340396727460004378e+00,8.605933528755111084e+00,6.555458516136654978e+00,8.425346067989668342e+00,5.892902862880333714e+00,0.000000000000000000e+00,6.961925721388237065e+00,9.310778316169690427e+00,6.139480554371123944e+00,8.019023112901921380e+00,8.135511147879038063e+00,8.586136164846204011e+00,7.480791716170126726e+00,8.210695659290456305e+00,9.094442371292783989e+00,7.652841054143864952e+00,1.016798564069729238e+01,8.473830269091260803e+00,6.538022544910613298e+00,6.908481133546273689e+00,7.112114725744438815e+00,8.257367532249727304e+00,7.770414214716574897e+00,7.523682817767911146e+00,7.848742495288646204e+00,8.293950750503681135e+00,6.099203143544301042e+00,7.277714138580741121e+00,7.163485826931867528e+00,7.676892108777110479e+00,9.708749620352991272e+00,9.446879237381111238e+00,5.326669952006866993e+00,7.417882607133201134e+00,7.734853674712332428e+00,8.279251695564582292e+00,7.356371376138588047e+00,7.153122865879254277e+00,6.908330847757732762e+00,7.281154367160677765e+00,7.775437772284910842e+00,7.124229553574155993e+00,8.346584155628761437e+00,5.966094546559293832e+00,7.108274826212270803e+00,7.853145972037570033e+00,6.803838065935162938e+00,6.396311732384671878e+00,7.881509551706441741e+00
6.705554823288298216e+00,6.818890348821520675e+00,7.144260999116394117e+00,7.942136745587556668e+00,7.986348998893197049e+00,7.315338940619672492e+00,6.609501077748537234e+00,6.961925721388237065e+00,0.000000000000000000e+00,7.513837332819725212e+00,7.458571117423804075e+00,6.957897908804621778e+00,6.516280879702099682e+00,7.371490219797843579e+00,9.326793228769702182e+00,7.641141457914965684e+00,7.539490750246224948e+00,5.898393532131509964e+00,1.066111236156515396e+01,7.645887813267967736e+00,8.206621540653445734e+00,5.424126005327051026e+00,6.425754128457136005e+00,6.891919414535164101e+00,7.776899746405739222e+00,7.258436512703289267e+00,5.791257913975503158e+00,7.083510264362963937e+00,7.556434830234349143e+00,5.788854492091071613e+00,6.049215662850450315e+00,7.078105959925490076e+00,6.957765222046548459e+00,7.692328471634737319e+00,6.493373354391481556e+00,7.259593109263868804e+00,6.610929429128019841e+00,6.918001603961414503e+00,7.630267153639880284e+00,6.804669151919569003e+00,6.885413640864521234e+00,5.610191238076744469e+00,5.900897336336364596e+00,7.852246043607883585e+00,7.132993114276804825e+00,7.424051372284370842e+00,5.939300455922158051e+00,7.508361329067088086e+00,7.199308562680123202e+00,6.483049575402972664e+00,6.299367574347346732e+00
6.796057359133781617e+00,6.301072445911860775e+00,6.801467214257250760e+00,7.915375643667784900e+00,7.713026504213217116e+00,7.071800253125569924e+00,6.517656552674348625e+00,9.310778316169690427e+00,7.513837332819725212e+00,0.000000000000000000e+00,7.384678768030025431e+00,7.712056470320149515e+00,7.617909979337879278e+00,6.736663199592864082e+00,1.009420163855725328e+01,7.536339910411711251e+00,7.390730831504811249e+00,6.745843555337690312e+00,8.841578895460610710e+00,7.904118769175302539e+00,7.729271446112941923e+00,6.931118957386288137e+00,6.964012901897881136e+00,7.208663322133529228e+00,7.439681586941551572e+00,7.288680725825979145e+00,6.459454432992003170e+00,8.548337319648904753e+00,7.986422566711151916e+00,7.004080404203827825e+00,7.533400666424539871e+00,7.089070898079779859e+00,7.889848667015491479e+00,7.223814291343732208e+00,7.133585652453136916e+00,7.950362583648555415e+00,7.060637619776777285e+00,7.050096532548717043e+00,7.427019343380822036e+00,8.785691124115553308e+00,6.479330645369298480e+00,6.802136215252324369e+00,6.633903452632359254e+00,8.043761877644886482e+00,7.303032790963654541e+00,6.968806813755388241e+00,6.667569577521105018e+00,7.728996179067410210e+00,7.984710613843860827e+00,7.028755899494611548e+00,6.471816767139705107e+00
